Date Added,Song,Artist,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Day 21,Day 22,Day 23,Day 24,Day 25,Day 26,Day 27,Day 28,Day 29,Day 30,Day 31
12/07/2020,Meant For,Amaru Cloud,0,0,0,0,0,0,0,9,8,8,10,8,8,8,8,8,8,9,9,9,9,0,9,9,10,10,10,9,8,8,8
12/08/2020,Be Around Me,Will Joseph Cook,1100000,1100000,1100000,1100000,1100000,1100000,1100000,,,,,,,,,,,,,,,,,,,,,,,,
12/08/2020,No Relay,Soldier Kidd,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
12/09/2020,You & Me,Tommy Ice,0,0,1,1,2,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,
12/09/2020,Trap de Amarella,Epidemic7,17600,19200,21000,24700,27100,29700,32200,35400,38500,41000,44000,47400,49700,52400,55100,57300,59400,60700,62500,0,67400,69700,71700,73700,75200,77400,79500,81900,84100,,
12/11/2020,Trust Me I Know,Young Habibi,1972,2263,2472,2620,2819,2984,3141,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2020,Every 4,KenTheMan,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2020,He Be Like,KenTheMan,221,222,223,228,228,226,228,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2020,Sugar Daddy,Qveen Herby,21300,22500,23800,25000,26200,27300,28800,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2020,Send Em Up,Elijah the Boy,75,77,77,76,78,81,85,84,81,81,82,83,86,87,87,87,89,0,88,87,87,89,90,90,89,89,87,88,88,92,91
12/11/2020,poco a poco,riela,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,,,,
12/14/2020,Dont Do Drugs,Lesane,130,140,153,162,180,192,206,211,224,232,236,246,248,254,0,279,293,305,313,327,334,340,344,349,353,355,352,355,359,361,363
12/16/2020,Gum,cupcakKe,121,164,162,163,164,161,160,162,162,159,158,157,0,157,160,160,164,167,165,168,169,172,,,,,,,,,
12/16/2020,Villain,Lily Rose,346,770,1319,1889,2456,2829,3124,3428,3701,3934,4105,4256,0,4638,4895,5099,5263,5386,5539,5665,5818,5990,,,,,,,,,
12/21/2020,Davo Gng,YSN Marrr,61800,63000,64000,65000,66000,66800,67700,0,69500,70500,71300,72200,73000,73800,74300,74700,75000,,,,,,,,,,,,,,
01/04/2021,Effy Stonem,Nick Mono,97,98,98,98,98,98,100,100,103,103,103,107,109,112,115,114,114,115,117,121,121,123,123,122,116,,,,,,
01/06/2021,Walk,Saucy Santana,57500,59600,62100,64300,67400,69800,71500,73500,75800,77800,81100,84500,87700,90400,92600,96300,98700,102300,106000,109100,111200,113500,115400,,,,,,,,
01/12/2021,Beat Box,SpotemGottem,297500,301200,314700,330200,355600,379900,403100,424800,444300,465100,,,,,,,,,,,,,,,,,,,,,
01/13/2021,I'm not Pretty,JESSIA,1641,1917,2237,2640,2914,3259,3589,3821,3957,4100,4248,4365,4469,4594,4724,4814,,,,,,,,,,,,,,,
01/14/2021,Love For Real,svrite,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,
01/14/2021,Thug Paradise,Soldier Kidd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
01/14/2021,im all alone,lael,19,18,34,41,47,71,75,82,89,97,105,113,114,118,121,,,,,,,,,,,,,,,,
01/14/2021,Lucky,Lil Nemo,36100,36700,37900,38900,40000,40700,41500,42200,42800,43700,44600,45100,45400,45800,46200,,,,,,,,,,,,,,,,
01/14/2021,Hittin',Money Mu,814,840,876,912,930,947,961,976,992,1019,1054,1070,1090,1113,1120,1141,1155,1165,1179,1199,1231,1277,1321,1376,1397,1443,1468,1494,1508,1540,1577
01/15/2021,Distractions,Ben Beal,0,0,0,0,0,68,68,68,68,68,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,66,66,66,66,66,66
01/15/2021,Action Figures,Ben Beal,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8
01/16/2021,Right Girl Wrong Time,Tyra Madison,51,67,99,119,135,153,170,192,196,207,218,234,249,,,,,,,,,,,,,,,,,,
01/17/2021,Ferris Wheel,Ben Beal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/19/2021,Crazy,gavn!,175,241,277,316,357,385,405,420,428,445,453,462,474,494,498,500,499,511,519,515,521,529,535,540,546,551,554,555,554,556,558
01/19/2021,Rolando (Caught In The Rain),DUSTY LOCANE,53,62,67,77,92,102,115,130,145,151,155,167,171,176,183,199,207,216,226,227,231,235,239,244,244,254,259,266,266,269,274
01/19/2021,ROLLIN N CONTROLLIN,DUSTY LOCANE,7446,7914,8674,9282,10000,11100,13000,15000,17600,20000,23200,26300,29600,32700,36200,41000,45700,50300,56900,60300,65000,69500,73500,77100,81300,85600,90400,95100,100400,106300,112900
01/19/2021,Bumpin,MC Virgins,22,27,28,33,35,42,51,54,58,58,58,73,79,84,89,94,104,116,120,125,133,141,145,148,152,152,157,161,163,169,172
01/19/2021,Poseidon,gavn!,16,20,20,22,23,23,23,23,23,23,23,23,23,23,24,23,24,24,24,24,24,24,25,26,25,25,26,27,27,25,25
01/19/2021,Ecstasy,gavn!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
01/19/2021,Come Thru,gavn!,181,181,181,181,181,181,181,181,181,180,181,180,181,181,180,180,180,179,179,179,179,179,179,179,179,179,178,178,178,177,177
01/19/2021,December,gavn!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
01/19/2021,Poppin',Fakebitcheshero,4,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,
01/20/2021,Blue,Nyah Grace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/21/2021,Go Bestfriend,$hyfromdatre,29600,46500,75200,98300,120300,145700,175200,198000,221800,248800,275200,294100,311900,328400,344500,358200,379800,388800,398700,408000,416600,424900,432300,441300,449800,455900,460300,464700,470000,474600,480600
01/25/2021,Walk Down,FNF Chop,18400,23100,28400,32300,35300,38200,42100,44800,47000,49300,51900,54200,57500,59300,62000,64300,66300,68200,70500,72700,74900,77200,79700,82200,84400,86000,87500,89600,91000,0,94300
01/25/2021,Track Star,Mooski,67300,73100,81000,89500,97100,105400,113600,119400,124900,130600,136900,142200,152600,158000,163900,168200,172000,175800,179300,183700,189000,193400,197000,200700,203900,0,0,209900,214000,0,223100
01/27/2021,Do a Bitch,Kali,30300,36800,45000,57900,73300,83600,94100,105700,117700,128200,150800,162400,175000,184900,195900,208200,221200,236800,253400,268400,277500,285800,294300,302400,313200,325800,331300,0,343500,349600,355900
01/28/2021,Knock Knock,SoFaygo,43200,52100,65200,79000,91100,104500,118000,131800,143900,162800,172500,183400,191800,199400,206700,214400,222700,230600,236400,241300,246400,251300,256400,261900,269000,272200,0,279800,283000,286800,291100
01/29/2021,Honest,Rocco,90,90,90,90,90,89,87,89,89,90,91,91,91,91,92,91,91,90,91,92,94,94,94,94,94,0,94,94,93,93,94
02/01/2021,World of Trouble,Kossisko,64,62,61,62,63,63,62,63,63,62,63,64,66,64,65,65,65,68,69,69,69,71,70,0,71,71,71,70,70,70,71
02/01/2021,Villain,Wolf,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,5,5,5,5,5,5,5,7
02/02/2021,What Do Rio Mean / Definition Of Rio,Rio Da Yung OG,8,8,8,8,8,9,10,11,12,12,13,13,14,14,15,15,15,15,15,17,17,0,17,17,17,18,19,20,20,20,20
02/05/2021,Belly of the Beast,Brennan Savage,8,10,11,11,11,13,13,13,13,15,16,17,17,17,17,17,19,18,0,16,15,15,16,16,16,16,17,18,18,18,19
02/09/2021,Just Water,Bryansanon,21800,30600,42800,58100,77700,98100,114800,131300,146800,162300,179100,200400,226500,239200,0,269400,283900,299900,319100,0,346600,359200,371700,382400,393900,407900,424200,437400,446200,455300,463900
02/09/2021,Not Angry,Chris James,10300,10500,10700,10900,11100,11300,11500,11600,11700,11900,11900,12100,12400,12500,0,12700,12800,12900,12900,13000,13000,13200,13200,13300,13300,13400,13500,13500,13500,13600,13600
02/12/2021,Jealous,Eyedress,0,0,227000,262900,299800,331400,358200,381500,401600,420000,431000,0,455000,462600,469500,476000,0,482600,486300,488800,491100,492800,494800,496500,497400,497800,498200,498200,498600,498400,498400
02/25/2021,Sweetladychallenge,Lew Mr. Blue,636700,648300,664600,0,685500,694100,700400,706400,710800,716500,722400,726600,729000,730200,731400,732700,735100,737200,737400,736600,735800,735400,735100,735500,735900,735000,733600,732000,730800,730000,729300
02/25/2021,Track Meet,DevTakeFlight,38700,38700,38700,38800,38800,38800,38800,38800,38800,38800,38800,38800,38800,38800,38700,38700,38700,38700,38600,38600,38600,38600,38600,38600,38500,38500,38500,38500,38400,38400,38300
02/25/2021,Sometimes (Backwood),gigi,22700,25600,27600,0,30900,32900,34500,35800,37000,38000,39300,40500,41600,43000,44100,45000,46200,47000,47800,48800,49300,49700,50100,50500,50800,51200,51600,52000,52400,52700,52900
02/26/2021,Bala Peligrosa,DJ Swagrman,2379,2651,0,3128,3450,3776,3941,4142,4337,4628,4851,4997,5198,5564,5800,6035,6478,7222,8030,8617,9097,9372,9652,9927,10100,10200,10300,10500,10700,10800,10900
02/26/2021,Yale,Ken Car$on,2393,3383,0,3617,3788,3968,4102,4233,4362,4505,4622,4762,4936,5050,5174,5311,5424,5592,5772,5947,6121,6343,6568,6768,7090,7350,7557,7707,7824,7959,8080
02/26/2021,Missed Calls,Chris Miles,0,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3
02/26/2021,American Friends,DYSN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
02/26/2021,Michigan,Chavo,21500,22400,0,23900,25000,26000,27000,27800,28500,29200,29700,30200,30600,31000,31400,31900,32300,32800,33300,33800,34200,34600,35000,35400,35800,36100,36400,36800,37100,37600,38100
02/26/2021,Comedy!,Autumn!,24,24,24,24,24,25,25,26,26,27,29,30,28,28,28,29,29,31,32,33,35,35,35,35,36,36,36,35,37,38,38
02/26/2021,Rosetta,Karri,0,0,0,0,5,6,7,8,9,9,9,11,11,14,16,17,19,22,23,23,28,30,31,36,40,49,51,60,63,77,97
02/26/2021,Never Could,Mr.Chicken,18,18,17,17,17,17,18,17,17,18,17,17,17,17,18,19,19,19,20,20,19,19,19,19,19,19,0,0,0,0,0
02/26/2021,carleen,LOAT!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,Outside,Yvette,0,0,0,0,0,0,0,0,108900,112400,114900,117400,120700,122200,123900,125400,126900,128100,129600,131300,132700,133400,134100,135000,135700,136400,137300,138300,138800,139300,139700
03/01/2021,BIG BANK,jusLo,250,263,279,279,285,288,287,288,291,291,297,296,300,297,299,301,302,301,302,302,301,303,306,305,304,299,299,300,300,301,298
03/03/2021,Flow Switch,Heavy Honcho,15400,15800,16000,16300,16600,17100,17400,17700,18000,18200,18700,18900,19200,19500,19800,20100,20400,20500,20700,20800,20900,21000,21100,21100,21200,21300,21400,21500,21600,21600,21700
