Date Added,Song,Artist,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Day 21,Day 22,Day 23,Day 24,Day 25,Day 26,Day 27,Day 28,Day 29,Day 30,Day 31
01/06/2021,Walk,Saucy Santana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,43,41,41,40,41,42,44,0,,,,,,,,
01/12/2021,Beat Box,SpotemGottem,43,36,33,27,26,20,19,22,22,20,,,,,,,,,,,,,,,,,,,,,
01/13/2021,I'm not Pretty,JESSIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
01/14/2021,Love For Real,svrite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
01/14/2021,Thug Paradise,Soldier Kidd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
01/14/2021,im all alone,lael,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
01/14/2021,Lucky,Lil Nemo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
01/14/2021,Hittin',Money Mu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/15/2021,Distractions,Ben Beal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/15/2021,Action Figures,Ben Beal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/16/2021,Right Girl Wrong Time,Tyra Madison,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
01/17/2021,Ferris Wheel,Ben Beal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/19/2021,Crazy,gavn!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/19/2021,Rolando (Caught In The Rain),DUSTY LOCANE,5,5,4,4,7,8,8,9,9,10,11,11,12,14,20,20,21,22,21,20,19,20,20,22,22,22,23,23,45,50,50
