Date Added,Song,Artist,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Day 21,Day 22,Day 23,Day 24,Day 25,Day 26,Day 27,Day 28,Day 29,Day 30,Day 31
12/02/2020,Toxic Traits,SBE KP,301500,306900,312600,317700,323600,329000,333700,337800,342100,346300,,,,,,,,,,,,,,,,,,,,,
12/02/2020,Mrs Magic,Strawberry Guy,2080000,2160000,2240000,2320000,2410000,2490000,2570000,2670000,2760000,2850000,,,,,,,,,,,,,,,,,,,,,
12/02/2020,Hood Bitch,Fam0us.Twinsss,1040000,1070000,1110000,1140000,1170000,1200000,1220000,1240000,1270000,1290000,,,,,,,,,,,,,,,,,,,,,
12/03/2020,If I Could Do It All Again,Loser,1100000,1110000,1110000,1120000,1120000,1120000,1130000,1130000,1140000,1140000,1140000,1150000,,,,,,,,,,,,,,,,,,,
12/03/2020,treasure hunter,Loser,135400,136100,136700,137400,138100,138700,139300,139800,140300,140800,141400,141900,,,,,,,,,,,,,,,,,,,
12/07/2020,You,Yung Trip,688100,704300,718600,731700,744800,744800,768800,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2020,Bonita,Amaru Cloud,1080000,1080000,1090000,1090000,1090000,1100000,1100000,1100000,1110000,1110000,1120000,1120000,1120000,1130000,1130000,1130000,1140000,1140000,1150000,1150000,1150000,1160000,1160000,1160000,1170000,1170000,1170000,1180000,1180000,,
12/07/2020,Meant For,Amaru Cloud,32600,40600,49700,60300,71400,86000,98600,110000,121200,133000,143500,154300,164700,174100,183200,191300,198300,204300,217100,223600,230700,230700,243900,252300,258800,264800,273800,280600,284500,,
12/08/2020,Be Around Me,Will Joseph Cook,4360000,4440000,4530000,4620000,4710000,4710000,4870000,,,,,,,,,,,,,,,,,,,,,,,,
12/08/2020,No Relay,Soldier Kidd,1150000,1160000,1170000,1180000,1180000,1190000,,,,,,,,,,,,,,,,,,,,,,,,,
12/09/2020,You & Me,Tommy Ice,0,1300,4700,4700,15200,19400,24200,28600,33000,37800,43700,49800,49800,,,,,,,,,,,,,,,,,,
12/09/2020,Trap de Amarella,Epidemic7,387200,433800,483400,483400,585100,632100,682200,734500,787400,844700,904700,964100,1020000,1090000,1150000,1210000,1330000,1390000,1450000,1510000,1570000,1630000,1690000,1740000,1790000,1790000,1900000,,,,
12/11/2020,Trust Me I Know,Young Habibi,774800,774800,784400,788800,793300,798100,802500,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2020,Every 4,KenTheMan,255100,255100,278000,286600,295700,305500,315100,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2020,He Be Like,KenTheMan,4270000,4290000,4320000,4330000,4350000,4370000,4390000,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2020,Sugar Daddy,Qveen Herby,3330000,3400000,3530000,3590000,3660000,3730000,3800000,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2020,Send Em Up,Elijah the Boy,47500,47500,52200,54600,57000,59200,60900,62700,64100,65400,66600,68000,69200,70400,72500,73400,74400,75300,76300,77300,78300,79200,80200,80200,83600,87200,93000,99600,106400,,
12/11/2020,poco a poco,riela,118300,119000,119600,120000,120500,121100,121600,121700,121900,122100,122200,122300,122500,122700,123100,123200,123300,123500,123600,123800,124000,124100,124200,124400,124500,,,,,,
12/14/2020,Dont Do Drugs,Lesane,31300,79000,123400,158400,194800,232000,266300,293600,328100,362500,394200,443100,468400,503400,537600,568900,599300,631000,655400,680200,703500,731200,784900,809400,833000,854500,877600,909700,938800,964500,988500
12/16/2020,Gum,​cupcakKe,13700,41000,57100,105500,146300,176000,205500,233600,259700,299200,317300,335500,353600,372400,390500,410900,429800,446000,461800,478400,,,,,,,,,,,
12/16/2020,Villain,Lily Rose,71900,148800,210000,304300,405100,492200,588400,682000,767900,887400,941600,997600,1060000,1130000,1200000,1270000,1320000,1370000,1420000,1480000,,,,,,,,,,,
12/21/2020,Davo Gng,YSN Marrr,1010000,1030000,1050000,1080000,1120000,1140000,1160000,1180000,1200000,1230000,1250000,1270000,1290000,1290000,1330000,,,,,,,,,,,,,,,,
01/04/2021,Effy Stonem,Nick Mono,173400,190200,222600,236900,251000,263900,276200,293000,310100,324700,338300,351000,362500,373400,385200,396900,407700,418300,429000,439100,448600,459200,469600,479300,,,,,,,
01/06/2021,Walk,Saucy Santana,426800,478700,504800,536000,568100,596100,626800,660400,694700,730100,767500,805100,805100,874400,911200,948600,991300,1030000,1070000,1100000,1130000,1160000,1200000,,,,,,,,
01/12/2021,Beat Box,SpotemGottem,3160000,3240000,3340000,3440000,3540000,3650000,3650000,3870000,3990000,4100000,,,,,,,,,,,,,,,,,,,,,
01/13/2021,I'm not Pretty,JESSIA,2290000,2740000,3180000,3710000,4160000,4570000,5030000,5480000,5900000,6320000,6880000,7440000,7930000,8500000,9060000,9650000,,,,,,,,,,,,,,,
01/14/2021,Love For Real,svrite,59900,61200,62400,63400,64700,65800,67000,69300,70300,71300,72300,73100,74500,75900,76700,,,,,,,,,,,,,,,,
01/14/2021,Thug Paradise,Soldier Kidd,1130000,1140000,1160000,1170000,1190000,1200000,1210000,1230000,1240000,1260000,1270000,1290000,1300000,1310000,1330000,,,,,,,,,,,,,,,,
01/14/2021,im all alone,lael,26300,48400,63500,76000,86500,98300,108800,118000,126200,138300,149800,160000,170700,181800,192800,,,,,,,,,,,,,,,,
01/14/2021,Lucky,Lil Nemo,291700,312700,335300,359300,384100,408500,433300,458300,483300,509200,534000,557300,582100,606500,632300,,,,,,,,,,,,,,,,
01/14/2021,Hittin',Money Mu,1140000,1160000,1180000,1190000,1210000,1220000,1230000,1250000,1270000,1280000,1300000,1310000,1330000,1350000,1370000,1390000,1410000,1430000,1450000,1470000,1490000,1500000,1520000,0,1560000,1580000,1610000,1630000,1660000,1680000,1700000
01/15/2021,Distractions,Ben Beal,187500,187900,188300,188700,189100,189400,189800,190000,190400,190700,191000,191300,191700,192100,192400,192800,193100,193400,193800,194300,194800,195200,0,196100,196400,196800,197200,197600,198000,198400,198700
01/15/2021,Action Figures,Ben Beal,303100,305900,308300,310600,313200,315600,317800,320100,322400,324300,326100,328100,330200,332200,334100,336000,337900,339700,341700,343700,345600,347500,0,351200,352800,355800,358800,361500,364000,366100,368100
01/16/2021,Right Girl Wrong Time,Tyra Madison,160800,227500,283000,338900,397100,453000,507500,558800,603400,646800,697400,746600,795000,,,,,,,,,,,,,,,,,,
01/17/2021,Ferris Wheel,Ben Beal,23200,23200,35900,42200,48600,55200,62200,67100,70800,74700,78500,82300,86100,90000,93200,96100,99100,101800,104400,107100,0,112600,115400,117600,119700,121900,124000,126200,128100,129900,131800
01/19/2021,Crazy,gavn!,0,0,0,0,37700,74700,124000,163600,197100,230700,262600,300600,331100,357100,389800,429100,463300,503300,0,575700,603200,633500,663700,691100,718300,743600,770000,789800,808800,831700,853000
01/19/2021,Rolando (Caught In The Rain),DUSTY LOCANE,2090000,2310000,2540000,2800000,3060000,3300000,3500000,3740000,3990000,4250000,4500000,4760000,5010000,5230000,5470000,5710000,5950000,6190000,0,6670000,6870000,7070000,7280000,7500000,7710000,7930000,8140000,8330000,8520000,8710000,8900000
01/19/2021,ROLLIN N CONTROLLIN,DUSTY LOCANE,2970000,3200000,3440000,3700000,3970000,4230000,4470000,4760000,5040000,5340000,5640000,5980000,6330000,6680000,7060000,7450000,7860000,8270000,0,9140000,9550000,9970000,10410000,10870000,11320000,11880000,12430000,12940000,13460000,14000000,14570000
01/19/2021,Bumpin',MC Virgins,249600,309800,371300,434400,502700,569400,632200,695800,761400,827100,895200,964700,1030000,1100000,1160000,1230000,1290000,1360000,0,1490000,1550000,1610000,1680000,1740000,1800000,1860000,1920000,1980000,2040000,2090000,2150000
01/19/2021,Poseidon,gavn!,386200,395500,403000,410100,417100,422700,429400,443200,457500,470600,482500,492900,501600,509500,517100,525000,532600,539600,0,551500,556400,562700,568900,574500,580000,585000,590000,594200,598300,602900,607500
01/19/2021,Ecstasy,gavn!,419800,422500,424900,427400,429800,431900,434800,437200,439100,441300,443500,445300,447000,448400,450100,452300,454200,456100,0,459200,460600,462200,463900,465500,467100,468600,470300,471600,473200,475000,476600
01/19/2021,Come Thru,gavn!,703600,706100,708300,710400,712400,713900,716200,718300,720100,722000,724000,725600,727200,728400,729900,731800,733600,735400,0,738500,740000,741300,742700,744100,745400,746700,748200,749400,750400,751800,753000
01/19/2021,December,gavn!,16700,17900,18800,19800,20600,21300,22200,23800,25300,26600,27800,28800,29700,30500,31200,32200,33000,33700,0,35000,35600,36100,36700,37200,37800,38300,38800,39400,39700,40300,40800
01/19/2021,Poppin',Fakebitcheshero,53600,53700,53800,54000,54200,54300,54500,54600,54700,54900,,,,,,,,,,,,,,,,,,,,,
01/20/2021,Blue,Nyah Grace,9600,10100,10400,10600,10900,11200,11500,11700,12000,12200,12500,13600,14300,14800,15200,15600,15900,0,16500,16800,17100,17400,17700,18000,18200,18500,18700,18900,19100,19300,19800
