Date Added,Song,Artist,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Day 21,Day 22,Day 23,Day 24,Day 25,Day 26,Day 27,Day 28,Day 29,Day 30,Day 31
02/27/2020,Genocide,Lil Darkie,29200,35300,43500,52100,62700,71000,77000,87700,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,
02/28/2020,Now I'm a Baby,Garrett Watts (YouTuber),8500,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,
02/28/2020,Your Side,Witt Lowry,5000,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,
02/28/2020,Pressure,Yungster Jack,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,
03/01/2020,1999 She,Deaton Chris Anthony,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,
03/03/2020,She Belongs to the Streets (Toxic),Rontae Don't Play,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,
03/03/2020,Need A Freak,Mighty Bay,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,
03/03/2020,French Kiss,Jeremy Kingg,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,
03/03/2020,Eighteen,Trust'N,5400,5400,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,
03/05/2020,Divine,Alex Aster,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,
03/06/2020,My Tech,Westmadeishy,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,
03/08/2020,Ace,Nour Khodr,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,
03/08/2020,Red Head,Cochise,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,
03/10/2020,Hit Yo Groove,RunitupTahj,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,
03/10/2020,Drown,Andre Swilley,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,
03/11/2020,Pew Pew Pew,Auntie Hammy,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,
03/12/2020,Corona Virus,Lil Nix,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2020,Nana Fanatic,Young Fanatic,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2020,Skinny Legend Anthem,Ava Louise,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2020,Comments,Brokeasf,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2020,Friends,Laundry Day,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,
03/16/2020,Take It,PXTN,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/17/2020,Tank,Kai Ca$h,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/18/2020,The Drip,Kiiingsam,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/26/2020,Rockstar Shit,Blind.See,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/01/2020,Outta There,Moe,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,
04/22/2020,JoJo Pose,Apollo Fresh,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,
05/18/2020,Wipe It Down,BMW Kenny,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,
06/13/2020,Hatchback,Cochise,x,x,x,x,75600,,,,,,,,,,,,,,,,,,,,,,,,,,
06/17/2020,Then Leave,Beatking,x,x,x,x,x,x,x,x,x,x,x,x,27600,37000,74500,256100,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
06/19/2020,Stunnin',Curtis Waters,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/19/2020,I See Red,Everybody Loves an Outlaw,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,
06/24/2020,Hood Baby,KBFR,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,
06/24/2020,Body,Jordan Suaste,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,
06/27/2020,2z Don Corleon,Lil 2z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,
07/06/2020,Medulla,9baby Eli,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,
07/14/2020,Backyard Boy,Claire Rosinkranz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/02/2020,Splenda,Naliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/19/2020,Malibu,Lucus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,
08/21/2020,We All Tryna F***,Ysl Jalen,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,
09/09/2020,Lets Link,WhoHeem,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,
09/22/2020,Convenient,Griffin Johnson,9500,12200,19300,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,
09/25/2020,I'm Okay Now,badly,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,
09/26/2020,Capitalize Off Pain,Big $tunt,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,
09/30/2020,Pull Up,LMB DG,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,
10/02/2020,Whoopty,CJ,x,x,x,22100,26000,29800,34400,37000,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,Debacle,Epwoppomusic,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,
10/08/2020,Die Very Rough,Mario Judah,6900,11000,19300,27500,40300,46900,49400,51700,x,x,58800,61500,67700,67000,x,x,x,77500,84000,86100,88100,x,x,x,x,x,x,97200,96500,x,x
10/11/2020,Fuck Up the Friendship,Leah Kate,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
10/13/2020,BookBag 2.0,BigKayBeezy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
10/29/2020,Violent,carolesdaughter,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
10/30/2020,Love You From a Distance,Ashley Kutcher,7700,10500,12300,14500,16300,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
11/02/2020,Rät,Penelope Scott,26900,29900,33100,38300,45300,54600,65200,75900,88500,101900,116400,134900,148600,162800,177500,192300,206300,220600,232200,241900,265600,276500,287000,298300,309200,317300,326900,335600,346600,360500,371800
11/04/2020,Adderall (Corvette Corvette),Popp Hunna,x,x,x,x,x,x,12500,17000,23000,31300,36900,41900,50300,62100,72400,83300,91500,96300,103100,109000,115000,121000,127400,132700,137700,142400,147000,154300,163700,177000,187300
11/09/2020,L3ft 2ight,ShowtimeKwan,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/2020,Crazy,J Nanks,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,
11/14/2020,Where U At?,MoneyatMidnight,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,
11/14/2020,Walk With Me,GoldFord,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,
11/18/2020,Viernes 13,Marcos Menchaca,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,
